time,hexPayload
2021-06-16T12:19:02.388Z,7600001fa1
2021-06-16T12:20:02.398Z,9500001fa2
2021-06-16T12:21:02.390Z,8b00001fa3
2021-06-16T12:22:02.387Z,8e00001fa4
2021-06-16T12:23:02.390Z,a100001fa5
2021-06-16T12:24:02.389Z,7600001fa6
2021-06-16T12:25:02.388Z,7300001fa7
2021-06-16T12:27:02.382Z,7a00001fa8
2021-06-16T12:28:02.376Z,7500001fa9
2021-06-16T12:29:02.378Z,a500001faa
2021-06-16T12:31:02.374Z,7800001fab
2021-06-16T12:32:02.369Z,9900001fac
2021-06-16T12:33:02.370Z,a100001fad
2021-06-16T12:34:02.362Z,8f00001fae
2021-06-16T12:35:02.369Z,7e00001faf
2021-06-16T12:36:02.362Z,a400001fb0
2021-06-16T12:37:02.362Z,8800001fb1
2021-06-16T12:38:02.364Z,9600001fb2
2021-06-16T12:39:02.362Z,8f00001fb3
2021-06-16T12:40:02.360Z,7d00001fb4
2021-06-16T12:45:05.404Z,7000001fb5
2021-06-16T12:46:01.610Z,8a00001fb6
2021-06-16T12:47:02.298Z,7500001fb7
2021-06-16T12:48:02.290Z,9000001fb8
2021-06-16T12:49:02.292Z,8700001fb9
2021-06-16T12:50:02.291Z,9500001fba
2021-06-16T12:51:02.289Z,9a00001fbb
2021-06-16T12:52:02.289Z,7600001fbc
2021-06-16T12:53:02.284Z,8e00001fbd
2021-06-16T12:54:02.282Z,9c00001fbe
2021-06-16T12:55:02.284Z,7800001fbf
2021-06-16T12:56:02.278Z,6e00001fc0
2021-06-16T12:57:02.277Z,7e00001fc1
2021-06-16T12:58:02.276Z,a000001fc2
2021-06-16T12:59:02.276Z,9a00001fc3
2021-06-16T13:00:02.273Z,7c00001fc4
2021-06-16T13:01:02.273Z,9600001fc5
2021-06-16T13:02:02.274Z,9200001fc6
2021-06-16T13:03:02.266Z,a400001fc7
2021-06-16T13:04:02.267Z,8200001fc8
2021-06-16T13:05:02.267Z,a100001fc9
2021-06-16T13:06:02.262Z,8900001fca
2021-06-16T13:07:02.258Z,8700001fcb
2021-06-16T13:08:02.267Z,8d00001fcc
2021-06-16T13:09:02.258Z,6d00001fcd
2021-06-16T13:10:02.263Z,9d00001fce
2021-06-16T13:11:02.262Z,7000001fcf
2021-06-16T13:12:02.253Z,8b00001fd0
2021-06-16T13:13:02.259Z,a100001fd1
2021-06-16T13:14:02.249Z,8e00001fd2
2021-06-16T13:15:02.254Z,8300001fd3
2021-06-16T13:16:02.253Z,9500001fd4
2021-06-16T13:17:02.249Z,8800001fd5
2021-06-16T13:18:02.241Z,9000001fd6
2021-06-16T13:19:02.245Z,6d00001fd7
2021-06-16T13:20:02.239Z,8400001fd8
2021-06-16T13:21:02.235Z,7d00001fd9
2021-06-16T13:22:02.240Z,8900001fda
2021-06-16T13:23:02.232Z,9c00001fdb
2021-06-16T13:24:02.234Z,9b00001fdc
2021-06-16T13:25:02.230Z,a100001fdd
2021-06-16T13:26:02.228Z,a000001fde
2021-06-16T13:27:02.232Z,8900001fdf
2021-06-16T13:28:02.228Z,9300001fe0
2021-06-16T13:29:02.225Z,8000001fe1
2021-06-16T13:30:02.222Z,7900001fe2
2021-06-16T13:31:02.225Z,7700001fe3
2021-06-16T13:32:02.217Z,7500001fe4
2021-06-16T13:33:02.217Z,7d00001fe5
2021-06-16T13:34:02.220Z,a000001fe6
2021-06-16T13:35:02.214Z,9600001fe7
2021-06-16T13:36:02.212Z,7f00001fe8
2021-06-16T13:37:02.217Z,8000001fe9
2021-06-16T13:38:02.216Z,a100001fea
2021-06-16T13:39:02.210Z,8600001feb
2021-06-16T13:40:02.204Z,8700001fec
2021-06-16T13:45:05.259Z,8500001fed
2021-06-16T13:46:01.464Z,8c00001fee
2021-06-16T13:47:02.145Z,8300001fef
2021-06-16T13:48:02.151Z,7600001ff0
2021-06-16T13:49:02.147Z,7400001ff1
2021-06-16T13:50:02.145Z,8100001ff2
2021-06-16T13:51:02.144Z,9800001ff3
2021-06-16T13:52:02.144Z,8900001ff4
2021-06-16T13:53:02.135Z,6c00001ff5
2021-06-16T13:54:02.139Z,8700001ff6
2021-06-16T13:55:02.136Z,a500001ff7
2021-06-16T13:56:02.137Z,9b00001ff8
2021-06-16T13:57:02.135Z,7300001ff9
2021-06-16T13:58:02.133Z,9000001ffa
2021-06-16T13:59:02.128Z,8c00001ffb
2021-06-16T14:00:02.128Z,7300001ffc
2021-06-16T14:01:02.126Z,7600001ffd
2021-06-16T14:02:02.127Z,9200001ffe
2021-06-16T14:03:02.119Z,7600001fff
2021-06-16T14:04:02.123Z,a300002000
2021-06-16T14:05:02.124Z,9600002001
2021-06-16T14:06:02.114Z,7b00002002
2021-06-16T14:07:02.114Z,8900002003
2021-06-16T14:08:02.119Z,9d00002004
2021-06-16T14:09:02.117Z,8600002005
2021-06-16T14:11:02.114Z,8800002006
2021-06-16T14:12:02.112Z,6f00002007
2021-06-16T14:13:02.112Z,7700002008
2021-06-16T14:14:02.110Z,7700002009
2021-06-16T14:15:02.102Z,930000200a
2021-06-16T14:16:02.100Z,8c0000200b
2021-06-16T14:17:02.100Z,7b0000200c
2021-06-16T14:18:02.103Z,730000200d
2021-06-16T14:19:02.103Z,780000200e
2021-06-16T14:20:02.097Z,970000200f
2021-06-16T14:21:02.091Z,8800002010
2021-06-16T14:22:02.089Z,8f00002011
2021-06-16T14:23:02.086Z,7400002012
2021-06-16T14:24:02.089Z,8a00002013
2021-06-16T14:25:02.086Z,7800002014
2021-06-16T14:26:02.091Z,7300002015
2021-06-16T14:27:02.086Z,7600002016
2021-06-16T14:28:02.083Z,9b00002017
2021-06-16T14:29:02.083Z,8d00002018
2021-06-16T14:30:02.085Z,8300002019
2021-06-16T14:31:02.082Z,9c0000201a
2021-06-16T14:32:02.073Z,7d0000201b
2021-06-16T14:33:02.080Z,8d0000201c
2021-06-16T14:34:02.076Z,800000201d
2021-06-16T14:35:02.074Z,750000201e
2021-06-16T14:36:02.073Z,730000201f
2021-06-16T14:37:02.066Z,7200002020
2021-06-16T14:38:02.071Z,7300002021
2021-06-16T14:39:02.066Z,8700002022
2021-06-16T14:40:02.066Z,7a00002023
2021-06-16T14:45:05.111Z,8d00002024
2021-06-16T14:46:01.319Z,8a00002025
2021-06-16T14:47:01.999Z,9b00002026
2021-06-16T14:48:02.003Z,7600002027
2021-06-16T14:49:01.993Z,9a00002028
2021-06-16T14:50:01.996Z,6e00002029
2021-06-16T14:51:01.995Z,9f0000202a
2021-06-16T14:52:01.997Z,760000202b
2021-06-16T14:53:01.997Z,9a0000202c
2021-06-16T14:54:01.994Z,9d0000202d
2021-06-16T14:55:01.990Z,a20000202e
2021-06-16T14:56:01.987Z,9b0000202f
2021-06-16T14:57:02.058Z,6d00002030
2021-06-16T14:58:01.989Z,a200002031
2021-06-16T14:59:01.987Z,9000002032
2021-06-16T15:00:01.979Z,7d00002033
2021-06-16T15:01:01.975Z,9e00002034
2021-06-16T15:02:01.973Z,8c00002035
2021-06-16T15:03:01.975Z,7e00002036
2021-06-16T15:04:01.976Z,7a00002037
2021-06-16T15:05:01.967Z,7200002038
2021-06-16T15:06:01.972Z,8100002039
2021-06-16T15:07:01.963Z,700000203a
2021-06-16T15:08:01.971Z,740000203b
2021-06-16T15:09:01.968Z,a60000203c
2021-06-16T15:10:01.963Z,9c0000203d
2021-06-16T15:11:01.964Z,900000203e
2021-06-16T15:12:01.961Z,920000203f
2021-06-16T15:13:01.963Z,8a00002040
2021-06-16T15:14:01.955Z,9400002041
2021-06-16T15:15:01.957Z,6f00002042
2021-06-16T15:16:01.956Z,8700002043
2021-06-16T15:17:01.956Z,9900002044
2021-06-16T15:18:01.950Z,7d00002045
2021-06-16T15:19:01.951Z,9600002046
2021-06-16T15:20:01.951Z,9f00002047
2021-06-16T15:21:01.951Z,9800002048
2021-06-16T15:22:01.948Z,a400002049
2021-06-16T15:23:01.938Z,740000204a
2021-06-16T15:24:01.938Z,a20000204b
2021-06-16T15:25:01.940Z,9a0000204c
2021-06-16T15:26:01.939Z,9d0000204d
2021-06-16T15:27:01.940Z,720000204e
2021-06-16T15:28:01.934Z,a60000204f
2021-06-16T15:29:01.934Z,7e00002050
2021-06-16T15:30:01.930Z,7f00002051
2021-06-16T15:31:01.931Z,a200002052
2021-06-16T15:32:01.934Z,9d00002053
2021-06-16T15:33:01.924Z,a300002054
2021-06-16T15:34:01.931Z,7300002055
2021-06-16T15:35:01.925Z,8900002056
2021-06-16T15:36:01.921Z,9800002057
2021-06-16T15:37:01.921Z,7f00002058
2021-06-16T15:38:01.926Z,8b00002059
2021-06-16T15:39:01.921Z,7e0000205a
2021-06-16T15:40:01.920Z,9b0000205b
2021-06-16T15:45:04.961Z,800000205c
2021-06-16T15:46:01.172Z,8e0000205d
2021-06-16T15:47:01.856Z,830000205e
2021-06-16T15:48:01.856Z,a20000205f
2021-06-16T15:49:01.852Z,7a00002060
2021-06-16T15:50:01.850Z,7300002061
2021-06-16T15:51:01.847Z,9d00002062
2021-06-16T15:52:01.851Z,a000002063
2021-06-16T15:53:01.848Z,7600002064
2021-06-16T15:54:01.840Z,a200002065
2021-06-16T15:55:01.843Z,8500002066
2021-06-16T15:56:01.838Z,a400002067
2021-06-16T15:57:01.836Z,7800002068
2021-06-16T15:59:01.837Z,7400002069
2021-06-16T16:00:01.856Z,810000206a
2021-06-16T16:01:01.835Z,780000206b
2021-06-16T16:02:01.827Z,a30000206c
2021-06-16T16:03:01.827Z,770000206d
2021-06-16T16:04:01.819Z,880000206e
2021-06-16T16:05:01.825Z,7a0000206f
2021-06-16T16:06:01.825Z,8e00002070
2021-06-16T16:07:01.820Z,9600002071
2021-06-16T16:08:01.821Z,9400002072
2021-06-16T16:09:01.814Z,7e00002073
2021-06-16T16:10:01.820Z,7900002074
2021-06-16T16:11:01.818Z,a300002075
2021-06-16T16:12:01.808Z,8b00002076
2021-06-16T16:13:01.811Z,9300002077
2021-06-16T16:14:01.809Z,a300002078
2021-06-16T16:15:01.806Z,9100002079
2021-06-16T16:16:01.804Z,a60000207a
2021-06-16T16:17:01.808Z,710000207b
2021-06-16T16:18:01.807Z,910000207c
2021-06-16T16:19:01.799Z,960000207d
2021-06-16T16:20:01.797Z,a00000207e
2021-06-16T16:21:01.793Z,770000207f
2021-06-16T16:22:01.793Z,9a00002080
2021-06-16T16:23:01.800Z,8e00002081
2021-06-16T16:24:01.794Z,9f00002082
2021-06-16T16:25:01.796Z,8300002083
2021-06-16T16:26:01.793Z,8100002084
2021-06-16T16:27:01.785Z,6c00002085
2021-06-16T16:28:01.787Z,9f00002086
2021-06-16T16:29:01.783Z,6e00002087
2021-06-16T16:30:01.786Z,a200002088
2021-06-16T16:31:01.787Z,7e00002089
2021-06-16T16:32:01.776Z,770000208a
2021-06-16T16:33:01.776Z,8f0000208b
2021-06-16T16:34:01.779Z,6f0000208c
2021-06-16T16:35:01.781Z,820000208d
2021-06-16T16:36:01.776Z,980000208e
2021-06-16T16:37:01.774Z,7f0000208f
2021-06-16T16:38:01.779Z,8100002090
2021-06-16T16:39:01.772Z,9100002091
2021-06-16T16:40:01.767Z,9b00002092
2021-06-16T16:45:04.815Z,a500002093
2021-06-16T16:46:01.024Z,8e00002094
2021-06-16T16:47:01.709Z,7b00002095
2021-06-16T16:48:01.711Z,9b00002096
2021-06-16T16:49:01.706Z,6f00002097
2021-06-16T16:50:01.705Z,7900002098
2021-06-16T16:51:01.699Z,8300002099
2021-06-16T16:52:01.704Z,9c0000209a
2021-06-16T16:53:01.696Z,6c0000209b
2021-06-16T16:54:01.702Z,6e0000209c
2021-06-16T16:55:01.699Z,9e0000209d
2021-06-16T16:56:01.696Z,990000209e
2021-06-16T16:57:01.698Z,9d0000209f
2021-06-16T16:58:01.696Z,80000020a0
2021-06-16T16:59:01.689Z,8a000020a1
2021-06-16T17:00:01.692Z,93000020a2
2021-06-16T17:01:01.689Z,a3000020a3
2021-06-16T17:02:01.684Z,a6000020a4
2021-06-16T17:03:01.684Z,6d000020a5
2021-06-16T17:04:01.677Z,84000020a6
2021-06-16T17:05:01.684Z,7a000020a7
2021-06-16T17:06:01.679Z,6c000020a8
2021-06-16T17:07:01.679Z,6d000020a9
2021-06-16T17:08:01.680Z,a7000020aa
2021-06-16T17:09:01.673Z,6f000020ab
2021-06-16T17:10:01.674Z,92000020ac
2021-06-16T17:11:01.674Z,8e000020ad
2021-06-16T17:12:01.664Z,95000020ae
2021-06-16T17:13:01.661Z,89000020af
2021-06-16T17:14:01.663Z,73000020b0
2021-06-16T17:15:01.665Z,81000020b1
2021-06-16T17:16:01.667Z,7f000020b2
2021-06-16T17:17:01.667Z,6e000020b3
2021-06-16T17:18:01.661Z,74000020b4
2021-06-16T17:19:01.660Z,8a000020b5
2021-06-16T17:20:01.656Z,94000020b6
2021-06-16T17:21:01.658Z,8d000020b7
2021-06-16T17:22:01.652Z,9f000020b8
2021-06-16T17:23:01.646Z,8d000020b9
2021-06-16T17:24:01.645Z,98000020ba
2021-06-16T17:25:01.647Z,8a000020bb
2021-06-16T17:26:01.646Z,96000020bc
2021-06-16T17:27:01.643Z,94000020bd
2021-06-16T17:28:01.642Z,6d000020be
2021-06-16T17:29:01.636Z,9f000020bf
2021-06-16T17:30:01.639Z,7f000020c0
2021-06-16T17:31:01.637Z,a4000020c1
2021-06-16T17:32:01.633Z,7f000020c2
2021-06-16T17:33:01.629Z,a2000020c3
2021-06-16T17:34:01.634Z,99000020c4
2021-06-16T17:35:01.630Z,9d000020c5
2021-06-16T17:36:01.625Z,96000020c6
2021-06-16T17:38:01.628Z,77000020c7
2021-06-16T17:39:01.630Z,7c000020c8
2021-06-16T17:40:01.622Z,a3000020c9
2021-06-16T17:45:04.678Z,8a000020ca
2021-06-16T17:46:00.877Z,82000020cb
2021-06-16T17:48:01.563Z,8d000020cc
2021-06-16T17:49:01.559Z,7c000020cd
2021-06-16T17:50:01.554Z,9e000020ce
2021-06-16T17:51:01.560Z,73000020cf
2021-06-16T17:52:01.559Z,a1000020d0
2021-06-16T17:53:01.555Z,9a000020d1
2021-06-16T17:54:01.548Z,75000020d2
2021-06-16T17:56:01.545Z,a7000020d3
2021-06-16T17:57:01.542Z,7d000020d4
2021-06-16T17:58:01.543Z,6e000020d5
2021-06-16T17:59:01.543Z,6d000020d6
2021-06-16T18:00:01.577Z,a4000020d7
2021-06-16T18:01:01.544Z,9c000020d8
2021-06-16T18:02:01.536Z,80000020d9
2021-06-16T18:03:01.538Z,7c000020da
2021-06-16T18:04:01.534Z,9b000020db
2021-06-16T18:05:01.530Z,93000020dc
2021-06-16T18:06:01.533Z,74000020dd
2021-06-16T18:07:01.531Z,75000020de
2021-06-16T18:08:01.530Z,a7000020df
2021-06-16T18:09:01.532Z,82000020e0
2021-06-16T18:10:01.527Z,86000020e1
2021-06-16T18:11:01.524Z,9e000020e2
2021-06-16T18:12:01.525Z,72000020e3
2021-06-16T18:13:01.522Z,8d000020e4
2021-06-16T18:14:01.518Z,8b000020e5
2021-06-16T18:15:01.522Z,a4000020e6
2021-06-16T18:16:01.512Z,79000020e7
2021-06-16T18:17:01.517Z,90000020e8
2021-06-16T18:18:01.516Z,95000020e9
2021-06-16T18:19:01.515Z,92000020ea
2021-06-16T18:20:01.513Z,93000020eb
2021-06-16T18:21:01.502Z,8d000020ec
2021-06-16T18:22:01.500Z,86000020ed
2021-06-16T18:23:01.499Z,98000020ee
2021-06-16T18:24:01.498Z,81000020ef
2021-06-16T18:25:01.498Z,80000020f0
2021-06-16T18:26:01.495Z,76000020f1
2021-06-16T18:27:01.498Z,72000020f2
2021-06-16T18:28:01.491Z,80000020f3
2021-06-16T18:30:01.489Z,71000020f4
2021-06-16T18:31:01.495Z,92000020f5
2021-06-16T18:32:01.486Z,a2000020f6
2021-06-16T18:33:01.487Z,8e000020f7
2021-06-16T18:34:01.481Z,8b000020f8
2021-06-16T18:35:01.483Z,74000020f9
2021-06-16T18:36:01.481Z,7a000020fa
2021-06-16T18:38:01.488Z,a7000020fb
2021-06-16T18:39:01.484Z,76000020fc
2021-06-16T18:40:01.480Z,6d000020fd
2021-06-16T18:45:04.521Z,92000020fe
2021-06-16T18:46:00.730Z,9e000020ff
2021-06-16T18:47:01.416Z,8500002100
2021-06-16T18:48:01.413Z,9900002101
2021-06-16T18:49:01.412Z,7000002102
2021-06-16T18:50:01.418Z,8a00002103
2021-06-16T18:51:01.414Z,9900002104
2021-06-16T18:52:01.406Z,8f00002105
2021-06-16T18:53:01.405Z,8a00002106
2021-06-16T18:54:01.402Z,9a00002107
2021-06-16T18:55:01.405Z,7500002108
2021-06-16T18:56:01.407Z,9500002109
2021-06-16T18:57:01.404Z,830000210a
2021-06-16T18:58:01.404Z,a00000210b
2021-06-16T18:59:01.401Z,6e0000210c
2021-06-16T19:00:01.425Z,810000210d
2021-06-16T19:01:01.397Z,8c0000210e
2021-06-16T19:02:01.398Z,a30000210f
2021-06-16T19:03:01.390Z,7700002110
2021-06-16T19:04:01.394Z,7200002111
2021-06-16T19:05:01.388Z,6d00002112
2021-06-16T19:06:01.391Z,8200002113
2021-06-16T19:07:01.389Z,9e00002114
2021-06-16T19:08:01.382Z,7a00002115
2021-06-16T19:09:01.378Z,6d00002116
2021-06-16T19:10:01.386Z,6f00002117
2021-06-16T19:11:01.384Z,9200002118
2021-06-16T19:12:01.374Z,8400002119
2021-06-16T19:13:01.374Z,840000211a
2021-06-16T19:14:01.374Z,7a0000211b
2021-06-16T19:15:01.370Z,970000211c
2021-06-16T19:16:01.371Z,9c0000211d
2021-06-16T19:17:01.375Z,820000211e
2021-06-16T19:18:01.370Z,8f0000211f
2021-06-16T19:19:01.364Z,8100002120
2021-06-16T19:20:01.368Z,7600002121
2021-06-16T19:21:01.366Z,8e00002122
2021-06-16T19:22:01.362Z,9e00002123
2021-06-16T19:24:01.356Z,a500002124
2021-06-16T19:25:01.356Z,9700002125
2021-06-16T19:26:01.360Z,9100002126
2021-06-16T19:27:01.357Z,9600002127
2021-06-16T19:28:01.356Z,7700002128
2021-06-16T19:29:01.352Z,9400002129
2021-06-16T19:30:01.346Z,840000212a
2021-06-16T19:31:01.352Z,8a0000212b
2021-06-16T19:32:01.349Z,9c0000212c
2021-06-16T19:33:01.345Z,750000212d
2021-06-16T19:34:01.342Z,750000212e
2021-06-16T19:35:01.345Z,760000212f
2021-06-16T19:36:01.343Z,9800002130
2021-06-16T19:37:01.342Z,8b00002131
2021-06-16T19:38:01.339Z,7500002132
2021-06-16T19:39:01.334Z,a100002133
2021-06-16T19:40:01.342Z,9e00002134
2021-06-16T19:45:04.386Z,7300002135
2021-06-16T19:46:00.584Z,a000002136
2021-06-16T19:47:01.269Z,9b00002137
2021-06-16T19:48:01.268Z,9900002138
2021-06-16T19:49:01.269Z,8400002139
2021-06-16T19:50:01.271Z,a50000213a
2021-06-16T19:51:01.264Z,a60000213b
2021-06-16T19:52:01.261Z,830000213c
2021-06-16T19:53:01.261Z,870000213d
2021-06-16T19:54:01.262Z,a30000213e
2021-06-16T19:55:01.259Z,8e0000213f
2021-06-16T19:56:01.249Z,9700002140
2021-06-16T19:57:01.256Z,7a00002141
2021-06-16T19:58:01.250Z,7200002142
2021-06-16T19:59:01.250Z,9c00002143
2021-06-16T20:00:01.249Z,9100002144
2021-06-16T20:02:01.248Z,7700002145
2021-06-16T20:03:01.246Z,7600002146
2021-06-16T20:04:01.239Z,a600002147
2021-06-16T20:05:01.244Z,8e00002148
2021-06-16T20:06:01.239Z,6d00002149
2021-06-16T20:07:01.239Z,820000214a
2021-06-16T20:08:01.230Z,990000214b
2021-06-16T20:09:01.232Z,870000214c
2021-06-16T20:10:01.234Z,8a0000214d
2021-06-16T20:11:01.224Z,6c0000214e
2021-06-16T20:12:01.223Z,7f0000214f
2021-06-16T20:13:01.220Z,7400002150
2021-06-16T20:14:01.222Z,8e00002151
2021-06-16T20:15:01.222Z,6e00002152
2021-06-16T20:16:01.217Z,9900002153
2021-06-16T20:17:01.216Z,8100002154
2021-06-16T20:18:01.224Z,9a00002155
2021-06-16T20:19:01.220Z,8b00002156
2021-06-16T20:20:01.219Z,7500002157
2021-06-16T20:21:01.212Z,7200002158
2021-06-16T20:22:01.216Z,7700002159
2021-06-16T20:23:01.210Z,7c0000215a
2021-06-16T20:24:01.212Z,7a0000215b
2021-06-16T20:25:01.209Z,7e0000215c
2021-06-16T20:26:01.211Z,a30000215d
2021-06-16T20:27:01.212Z,7a0000215e
2021-06-16T20:28:01.203Z,8a0000215f
2021-06-16T20:29:01.207Z,8a00002160
2021-06-16T20:30:01.205Z,7b00002161
2021-06-16T20:31:01.204Z,7000002162
2021-06-16T20:32:01.193Z,8000002163
2021-06-16T20:33:01.193Z,8300002164
2021-06-16T20:34:01.196Z,8800002165
2021-06-16T20:35:01.193Z,9300002166
2021-06-16T20:36:01.193Z,7b00002167
2021-06-16T20:37:01.183Z,8400002168
2021-06-16T20:38:01.182Z,9e00002169
2021-06-16T20:39:01.185Z,a20000216a
2021-06-16T20:40:01.188Z,7b0000216b
2021-06-16T20:45:04.235Z,a10000216c
2021-06-16T20:46:00.430Z,700000216d
2021-06-16T20:47:01.123Z,9c0000216e
2021-06-16T20:48:01.120Z,7c0000216f
2021-06-16T20:49:01.116Z,8800002170
2021-06-16T20:50:01.123Z,8a00002171
2021-06-16T20:51:01.118Z,9400002172
2021-06-16T20:53:01.109Z,9f00002173
2021-06-16T20:54:01.111Z,7200002174
2021-06-16T20:55:01.104Z,7900002175
2021-06-16T20:56:01.108Z,8000002176
2021-06-16T20:57:01.109Z,7700002177
2021-06-16T20:58:01.108Z,8600002178
2021-06-16T20:59:01.107Z,8400002179
2021-06-16T21:00:01.108Z,820000217a
2021-06-16T21:01:01.098Z,890000217b
2021-06-16T21:02:01.101Z,770000217c
2021-06-16T21:03:01.100Z,840000217d
2021-06-16T21:04:01.096Z,710000217e
2021-06-16T21:05:01.093Z,940000217f
2021-06-16T21:06:01.093Z,9800002180
2021-06-16T21:07:01.093Z,9d00002181
2021-06-16T21:08:01.085Z,8e00002182
2021-06-16T21:09:01.086Z,7f00002183
2021-06-16T21:10:01.086Z,9000002184
2021-06-16T21:11:01.084Z,7500002185
2021-06-16T21:12:01.086Z,9300002186
2021-06-16T21:13:01.082Z,7100002187
2021-06-16T21:14:01.075Z,7f00002188
2021-06-16T21:15:01.076Z,9400002189
2021-06-16T21:16:01.081Z,830000218a
2021-06-16T21:17:01.075Z,870000218b
2021-06-16T21:18:01.070Z,700000218c
2021-06-16T21:19:01.069Z,6c0000218d
2021-06-16T21:20:01.071Z,9c0000218e
2021-06-16T21:21:01.069Z,9a0000218f
2021-06-16T21:22:01.067Z,7500002190
2021-06-16T21:23:01.069Z,8700002191
2021-06-16T21:24:01.064Z,7b00002192
2021-06-16T21:25:01.059Z,9800002193
2021-06-16T21:26:01.064Z,8600002194
2021-06-16T21:27:01.057Z,9400002195
2021-06-16T21:28:01.063Z,7900002196
2021-06-16T21:29:01.054Z,8e00002197
2021-06-16T21:30:01.057Z,9000002198
2021-06-16T21:31:01.059Z,9c00002199
2021-06-16T21:32:01.057Z,9f0000219a
2021-06-16T21:33:01.054Z,7d0000219b
2021-06-16T21:34:01.044Z,8c0000219c
2021-06-16T21:35:01.048Z,760000219d
2021-06-16T21:36:01.049Z,8e0000219e
2021-06-16T21:37:01.043Z,960000219f
2021-06-16T21:38:01.042Z,73000021a0
2021-06-16T21:39:01.046Z,6c000021a1
2021-06-16T21:40:01.042Z,a5000021a2
2021-06-16T21:45:04.087Z,7b000021a3
2021-06-16T21:46:00.287Z,6e000021a4
2021-06-16T21:47:00.978Z,8f000021a5
2021-06-16T21:48:00.975Z,71000021a6
2021-06-16T21:49:00.976Z,91000021a7
2021-06-16T21:50:00.974Z,98000021a8
2021-06-16T21:51:00.974Z,8e000021a9
2021-06-16T21:52:00.972Z,9b000021aa
2021-06-16T21:53:00.963Z,7e000021ab
2021-06-16T21:54:00.966Z,9b000021ac
2021-06-16T21:55:00.967Z,a7000021ad
2021-06-16T21:56:00.965Z,a3000021ae
2021-06-16T21:57:00.965Z,7d000021af
2021-06-16T21:58:00.957Z,7c000021b0
2021-06-16T21:59:00.961Z,89000021b1
2021-06-16T22:00:00.956Z,9f000021b2
2021-06-16T22:01:00.951Z,93000021b3
2021-06-16T22:02:00.948Z,a5000021b4
2021-06-16T22:03:00.955Z,90000021b5
2021-06-16T22:04:00.955Z,7e000021b6
2021-06-16T22:05:00.953Z,99000021b7
2021-06-16T22:06:00.943Z,a7000021b8
2021-06-16T22:07:00.947Z,a1000021b9
2021-06-16T22:08:00.949Z,75000021ba
2021-06-16T22:09:00.939Z,71000021bb
2021-06-16T22:10:00.940Z,88000021bc
2021-06-16T22:11:00.935Z,79000021bd
2021-06-16T22:12:00.943Z,81000021be
2021-06-16T22:13:00.938Z,84000021bf
2021-06-16T22:14:00.940Z,a4000021c0
2021-06-16T22:15:00.934Z,a0000021c1
2021-06-16T22:16:00.931Z,76000021c2
2021-06-16T22:17:00.929Z,99000021c3
2021-06-16T22:18:00.924Z,82000021c4
2021-06-16T22:19:00.930Z,8b000021c5
2021-06-16T22:20:00.925Z,8c000021c6
2021-06-16T22:21:00.927Z,8e000021c7
2021-06-16T22:22:00.922Z,9b000021c8
2021-06-16T22:23:00.925Z,7e000021c9
2021-06-16T22:24:00.927Z,7e000021ca
2021-06-16T22:25:00.923Z,76000021cb
2021-06-16T22:26:00.921Z,9f000021cc
2021-06-16T22:27:00.915Z,a6000021cd
2021-06-16T22:28:00.921Z,77000021ce
2021-06-16T22:29:00.912Z,94000021cf
2021-06-16T22:30:00.912Z,7f000021d0
2021-06-16T22:31:00.911Z,a7000021d1
2021-06-16T22:32:00.907Z,a5000021d2
2021-06-16T22:33:00.903Z,9f000021d3
2021-06-16T22:34:00.905Z,a2000021d4
2021-06-16T22:35:00.905Z,71000021d5
2021-06-16T22:36:00.904Z,a1000021d6
2021-06-16T22:37:00.895Z,8e000021d7
2021-06-16T22:38:00.897Z,93000021d8
2021-06-16T22:39:00.901Z,83000021d9
2021-06-16T22:40:00.899Z,9f000021da
2021-06-16T22:45:03.939Z,a6000021db
2021-06-16T22:46:00.146Z,7c000021dc
2021-06-16T22:47:00.835Z,86000021dd
2021-06-16T22:49:00.830Z,a7000021de
2021-06-16T22:50:00.825Z,85000021df
2021-06-16T22:51:00.827Z,98000021e0
2021-06-16T22:52:00.827Z,94000021e1
2021-06-16T22:53:00.820Z,7e000021e2
2021-06-16T22:54:00.813Z,7b000021e3
2021-06-16T22:55:00.814Z,7d000021e4
2021-06-16T22:56:00.808Z,9a000021e5
2021-06-16T22:57:00.813Z,70000021e6
2021-06-16T22:58:00.819Z,96000021e7
2021-06-16T22:59:00.820Z,7c000021e8
2021-06-16T23:00:00.812Z,a1000021e9
2021-06-16T23:01:00.817Z,7b000021ea
2021-06-16T23:02:00.814Z,87000021eb
2021-06-16T23:03:00.805Z,7f000021ec
2021-06-16T23:04:00.810Z,76000021ed
2021-06-16T23:05:00.869Z,7c000021ee
2021-06-16T23:06:00.804Z,8b000021ef
2021-06-16T23:07:00.803Z,a5000021f0
2021-06-16T23:08:00.799Z,7a000021f1
2021-06-16T23:09:00.794Z,87000021f2
2021-06-16T23:10:00.802Z,8c000021f3
2021-06-16T23:11:00.792Z,84000021f4
2021-06-16T23:12:00.798Z,a2000021f5
2021-06-16T23:13:00.793Z,81000021f6
2021-06-16T23:14:00.790Z,9e000021f7
2021-06-16T23:15:00.788Z,87000021f8
2021-06-16T23:16:00.781Z,8c000021f9
2021-06-16T23:17:00.786Z,88000021fa
2021-06-16T23:18:00.785Z,82000021fb
2021-06-16T23:19:00.776Z,71000021fc
